,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres,for_testing
209129,3148,2871,4,968961613,M,18,20,72837,Deliverance (1972),Adventure|Thriller,False
368013,5367,1701,3,960504105,M,18,4,55344,Deconstructing Harry (1997),Comedy|Drama,False
666858,3769,2248,5,966637816,M,25,15,02446,Say Anything... (1989),Comedy|Drama|Romance,False
92269,2786,1293,5,973561823,M,25,4,60201,Gandhi (1982),Drama,False
710771,5957,1405,3,957073516,M,18,20,02038,Beavis and Butt-head Do America (1996),Animation|Comedy,False
294213,4937,551,5,962646653,M,35,0,02108,"Nightmare Before Christmas, The (1993)",Children's|Comedy|Musical,False
313910,1778,1747,4,974704806,M,18,4,94704,Wag the Dog (1997),Comedy|Drama,False
626884,602,2553,3,975877982,F,56,6,14612,Village of the Damned (1960),Horror|Sci-Fi|Thriller,False
22472,3944,2321,4,965690860,F,35,16,80401,Pleasantville (1998),Comedy,False
904629,123,1228,3,977530268,M,35,9,67208,Raging Bull (1980),Drama,False
926288,1680,2170,3,974839269,M,25,20,95380,Wrongfully Accused (1998),Action|Comedy,False
413782,163,3623,3,977219286,M,18,4,85013,Mission: Impossible 2 (2000),Action|Thriller,False
671405,1451,2402,2,987048794,M,35,20,90012,Rambo: First Blood Part II (1985),Action|War,False
454557,1875,750,5,975769341,M,35,12,94107,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War,False
627601,1050,3863,4,974967746,M,25,1,97302,"Cell, The (2000)",Sci-Fi|Thriller,False
762282,4867,1920,4,1000280088,M,25,16,04101,Small Soldiers (1998),Animation|Children's|Fantasy|War,False
891034,1489,950,2,975123314,F,35,2,60201,"Thin Man, The (1934)",Mystery,False
795390,1912,2186,4,974829699,M,25,4,91325,Strangers on a Train (1951),Film-Noir|Thriller,False
481097,2334,3489,4,974430310,F,56,7,01562,Hook (1991),Adventure|Fantasy,False
441760,1839,1918,4,977376195,M,18,4,07940,Lethal Weapon 4 (1998),Action|Comedy|Crime|Drama,False
867925,1298,1453,4,974789782,M,35,6,33615,"Beautician and the Beast, The (1997)",Comedy|Romance,False
312695,376,2188,4,980620846,M,35,1,80026,54 (1998),Drama,False
154915,117,165,3,977501447,M,25,17,33314,Die Hard: With a Vengeance (1995),Action|Thriller,False
898437,2223,281,3,975261678,M,25,2,60123,Nobody's Fool (1994),Drama,False
739060,2103,3618,4,979188534,M,35,12,03062,Small Time Crooks (2000),Comedy,False
759226,4124,372,3,965444522,M,25,18,62330-1408,Reality Bites (1994),Comedy|Drama,False
513341,3195,2003,2,968640969,M,18,4,80228,Gremlins (1984),Comedy|Horror,False
5796,5659,2355,4,958789991,M,25,0,20874,"Bug's Life, A (1998)",Animation|Children's|Comedy,False
950628,3934,2026,2,965705322,M,25,0,44512,Disturbing Behavior (1998),Horror|Thriller,False
584117,520,2528,3,976199758,F,35,20,55104,Logan's Run (1976),Action|Adventure|Sci-Fi,False
630317,919,247,4,975203422,F,35,1,92056,Heavenly Creatures (1994),Drama|Fantasy|Romance|Thriller,False
666046,5302,261,5,960953653,F,1,10,02332,Little Women (1994),Drama,False
44928,5627,1961,3,959044542,M,25,0,07040,Rain Man (1988),Drama,False
529317,4884,2012,2,962745564,M,35,14,90266,Back to the Future Part III (1990),Comedy|Sci-Fi|Western,False
633057,3726,2311,3,966226222,M,25,17,92882,2010 (1984),Mystery|Sci-Fi,False
252435,4258,52,3,968175465,M,25,17,19711,Mighty Aphrodite (1995),Comedy,False
27477,4199,527,5,965322535,F,25,9,32712,Schindler's List (1993),Drama|War,False
94610,1202,3256,3,974848861,M,35,12,97006,Patriot Games (1992),Action|Thriller,False
151872,5440,235,5,959995548,F,45,2,37923,Ed Wood (1994),Comedy|Drama,False
292539,1246,16,3,976729798,M,18,4,98225,Casino (1995),Drama|Thriller,False
222170,5518,3527,5,959659077,M,50,17,78666,Predator (1987),Action|Sci-Fi|Thriller,False
435326,5153,2136,3,961969003,M,25,7,60046,"Nutty Professor, The (1963)",Comedy,False
209963,2451,2115,3,1020257833,M,45,12,37853,Indiana Jones and the Temple of Doom (1984),Action|Adventure,False
791084,3746,3263,4,990922135,M,25,5,54703,White Men Can't Jump (1992),Comedy,False
240195,2304,2700,4,974495374,M,45,12,94103,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy,False
177555,4028,1244,5,966106847,M,25,4,02140,Manhattan (1979),Comedy|Drama|Romance,False
153860,1457,21,3,974757143,M,25,1,95472,Get Shorty (1995),Action|Comedy|Drama,False
987131,2225,3577,2,1010695669,M,25,5,96815,Two Moon Juction (1988),Drama,False
607040,2818,500,4,972672203,M,25,12,55106,Mrs. Doubtfire (1993),Comedy,False
800142,922,1208,5,975213780,M,56,16,48009,Apocalypse Now (1979),Drama|War,False
600022,5047,832,3,966134709,M,45,6,23452,Ransom (1996),Drama|Thriller,False
384630,1242,25,3,974908408,F,35,0,10014,Leaving Las Vegas (1995),Drama|Romance,False
681682,4922,2025,4,962670145,M,18,17,98121,Lolita (1997),Drama|Romance,False
539922,5269,1220,2,961168375,M,18,0,37211,"Blues Brothers, The (1980)",Action|Comedy|Musical,False
710479,2012,1405,3,974675718,M,25,4,49456,Beavis and Butt-head Do America (1996),Animation|Comedy,False
39323,3651,2762,5,966462837,M,25,14,98103,"Sixth Sense, The (1999)",Thriller,False
583833,5769,3745,1,961190622,M,45,14,05602,Titan A.E. (2000),Adventure|Animation|Sci-Fi,False
37741,4357,1022,5,965189210,F,35,9,83616,Cinderella (1950),Animation|Children's|Musical,False
810943,5996,3088,5,966273390,F,25,0,87114,Harvey (1950),Comedy,False
897898,1767,22,2,975386685,M,25,20,75205,Copycat (1995),Crime|Drama|Thriller,False
957241,5369,668,5,960489542,M,25,15,02139,Pather Panchali (1955),Drama,False
562914,2567,3396,4,973959763,M,25,0,06451,"Muppet Movie, The (1979)",Children's|Comedy,False
513906,1671,1203,5,1018244651,M,35,0,98368,12 Angry Men (1957),Drama,False
176614,4451,1968,3,965091619,M,25,14,30101,"Breakfast Club, The (1985)",Comedy|Drama,False
950044,5854,1128,4,958346373,M,45,7,33135,"Fog, The (1980)",Horror,False
310099,1015,348,4,975017427,M,35,3,11220,Bullets Over Broadway (1994),Comedy,False
1358,4849,1193,3,963420697,F,18,4,44515,One Flew Over the Cuckoo's Nest (1975),Drama,False
814267,1121,1680,4,974910697,M,56,7,78701,Sliding Doors (1998),Drama|Romance,False
139183,5896,2359,4,957458774,M,25,0,60657,Waking Ned Devine (1998),Comedy,False
220596,4578,1387,4,964390438,M,25,0,02134,Jaws (1975),Action|Horror,False
687106,1607,3930,2,974733128,M,45,1,02135,"Creature From the Black Lagoon, The (1954)",Horror,False
558611,2777,3448,5,973203117,M,18,4,95326,"Good Morning, Vietnam (1987)",Comedy|Drama|War,False
769688,1449,1285,3,975518669,M,35,20,17112,Heathers (1989),Comedy,False
691043,5598,1407,4,959214516,M,18,4,27607,Scream (1996),Horror|Thriller,False
314003,2276,1747,3,974562341,M,56,13,44143,Wag the Dog (1997),Comedy|Drama,False
500620,392,3087,3,977264011,M,18,7,20037,Scrooged (1988),Comedy,False
794168,1131,3469,5,974901289,M,56,13,12570,Inherit the Wind (1960),Drama,False
617239,2415,2391,4,974244334,M,25,7,22407,"Simple Plan, A (1998)",Crime|Thriller,False
436840,3842,1409,5,965918267,F,35,16,92054,Michael (1996),Comedy|Romance,False
929937,6000,87,2,956886964,M,45,17,30075,Dunston Checks In (1996),Children's|Comedy,False
488388,2063,1020,2,974662743,M,25,4,43138,Cool Runnings (1993),Comedy,False
453597,5005,1282,5,962588015,M,45,16,92807,Fantasia (1940),Animation|Children's|Musical,False
558631,2900,3448,5,971910026,M,18,12,95120,"Good Morning, Vietnam (1987)",Comedy|Drama|War,False
933461,4298,1260,5,965446191,F,18,14,85705,M (1931),Crime|Film-Noir|Thriller,False
287392,3924,908,5,965711683,M,50,12,90254,North by Northwest (1959),Drama|Thriller,False
144248,368,2396,4,976311794,M,25,0,90293,Shakespeare in Love (1998),Comedy|Romance,False
83489,685,1610,4,975602096,M,25,4,27514,"Hunt for Red October, The (1990)",Action|Thriller,False
159322,2899,349,4,971922413,M,35,14,94133,Clear and Present Danger (1994),Action|Adventure|Thriller,False
524974,2041,3175,4,978576150,F,25,20,24015,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,False
299314,5096,913,5,962379490,M,25,11,75206,"Maltese Falcon, The (1941)",Film-Noir|Mystery,False
286677,862,908,4,977718729,M,35,7,10019,North by Northwest (1959),Drama|Thriller,False
390247,839,2699,3,980533174,M,25,0,98103,Arachnophobia (1990),Action|Comedy|Sci-Fi|Thriller,False
366114,1298,524,4,974844039,M,35,6,33615,Rudy (1993),Drama,False
723376,5794,2416,2,958071805,M,35,17,53703,Back to School (1986),Comedy,False
356878,4062,1682,4,965481465,M,25,7,60559,"Truman Show, The (1998)",Drama,False
164135,2544,1527,3,1024687616,M,45,1,52001,"Fifth Element, The (1997)",Action|Sci-Fi,False
734907,3693,2642,2,966304444,M,25,15,94062,Superman III (1983),Action|Adventure|Sci-Fi,False
921442,424,3007,4,1037637726,M,25,17,55112,American Movie (1999),Documentary,False
136362,1057,593,5,974951608,M,45,17,73069,"Silence of the Lambs, The (1991)",Drama|Thriller,False
439830,1244,592,3,975340026,M,25,4,22030,Batman (1989),Action|Adventure|Crime|Drama,False
611575,4381,70,1,965263171,M,25,4,65804,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,False
731790,1019,3507,4,976057645,M,35,1,60640,"Odd Couple, The (1968)",Comedy,False
128728,746,1196,3,975467728,F,18,19,95019,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,False
323065,1908,36,5,974697744,M,56,13,95129,Dead Man Walking (1995),Drama,False
18921,75,2018,1,977851256,F,1,10,01748,Bambi (1942),Animation|Children's,False
223949,5650,2947,3,958868921,F,35,12,91104,Goldfinger (1964),Action,False
510939,4747,2001,3,963241629,M,18,4,26201,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama,False
806096,655,1041,5,975698169,F,25,2,92629,Secrets & Lies (1996),Drama,False
784229,1939,381,3,974689074,F,35,2,94930,When a Man Loves a Woman (1994),Drama,False
33522,897,2294,2,975221305,M,25,6,92130,Antz (1998),Animation|Children's,False
219453,646,1387,4,975781970,M,35,7,08505,Jaws (1975),Action|Horror,False
925886,4085,2979,3,967510570,F,25,6,79416,Body Shots (1999),Drama,False
592154,4699,2485,2,963563404,F,18,0,91765,She's All That (1999),Comedy|Romance,False
348634,1299,861,5,974789031,M,25,14,02038,Supercop (1992),Action|Thriller,False
714870,935,185,2,975182770,M,35,14,60538,"Net, The (1995)",Sci-Fi|Thriller,False
550320,5893,2109,5,957470437,M,25,7,02139,"Jerk, The (1979)",Comedy,False
662418,1181,2807,1,974856884,M,35,7,20716,Universal Soldier: The Return (1999),Action|Sci-Fi,False
837998,1345,2171,4,974773836,F,25,2,75070,"Next Stop, Wonderland (1998)",Comedy|Drama|Romance,False
19337,4436,2018,4,965101514,M,25,12,19067,Bambi (1942),Animation|Children's,False
402797,338,1356,4,976343842,M,35,7,55116,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi,False
378336,1306,14,4,1019458896,M,25,3,64068,Nixon (1995),Drama,False
375495,524,111,5,976165352,M,18,0,91320,Taxi Driver (1976),Drama|Thriller,False
655956,3955,737,1,965674279,M,35,0,12831,Barb Wire (1996),Action|Sci-Fi,False
704179,150,1219,4,977304805,M,35,7,98144,Psycho (1960),Horror|Thriller,False
135449,4995,1198,4,962595204,M,50,20,55419,Raiders of the Lost Ark (1981),Action|Adventure,False
3035,657,3408,4,975694137,F,50,13,34691,Erin Brockovich (2000),Drama,False
184010,3224,1641,3,968521110,F,25,14,93428,"Full Monty, The (1997)",Comedy,False
855452,5755,3412,2,958280315,F,35,2,78744,"Bear, The (1988)",Adventure,False
963454,2293,2086,4,974511273,F,56,3,48130,One Magic Christmas (1985),Drama|Fantasy,False
684072,3832,3911,4,994989681,F,25,7,43214,Best in Show (2000),Comedy,False
198724,1802,1261,4,974698405,M,18,4,22903,Evil Dead II (Dead By Dawn) (1987),Action|Adventure|Comedy|Horror,False
909451,2067,1935,3,974659318,M,50,16,06430,How Green Was My Valley (1941),Drama,False
142183,4107,2571,5,965477544,F,25,0,23221,"Matrix, The (1999)",Action|Sci-Fi|Thriller,False
957049,3341,574,2,967799642,M,25,20,91730,Spanking the Monkey (1994),Comedy|Drama,False
420948,5165,3359,5,961903977,M,35,6,91103,Breaking Away (1979),Drama,False
917096,1449,2472,2,975696315,M,35,20,17112,Tough Guys (1986),Comedy,False
948196,4174,2635,4,965331738,F,35,3,20110,"Mummy's Curse, The (1944)",Horror,False
543971,5365,2393,4,960503846,M,18,12,90250,Star Trek: Insurrection (1998),Action|Sci-Fi,False
582585,4381,517,4,965264842,M,25,4,65804,Rising Sun (1993),Action|Drama|Mystery,False
497814,3054,3723,4,987019933,M,18,4,44056,Hamlet (1990),Drama,False
202302,3859,1378,4,966019151,M,25,0,89145,Young Guns (1988),Action|Comedy|Western,False
784933,4318,3308,4,965340674,M,25,5,02891,"Flamingo Kid, The (1984)",Comedy|Drama,False
820840,3724,1299,4,966224264,M,35,6,77083,"Killing Fields, The (1984)",Drama|War,False
94102,4171,3255,3,965334454,M,56,16,79705,"League of Their Own, A (1992)",Comedy|Drama,False
21625,5860,2797,5,958701645,F,25,4,91428,Big (1988),Comedy|Fantasy,False
805796,3106,3949,5,994897637,M,25,0,33142,Requiem for a Dream (2000),Drama,False
176293,3336,1968,2,968096349,M,35,17,93436,"Breakfast Club, The (1985)",Comedy|Drama,False
417937,1322,1307,5,974777322,M,56,0,94043,When Harry Met Sally... (1989),Comedy|Romance,False
104970,2077,1690,3,979976779,M,18,0,55112,Alien: Resurrection (1997),Action|Horror|Sci-Fi,False
758266,1343,2915,4,975803580,M,35,14,91324,Risky Business (1983),Comedy,False
963465,4704,2086,3,963545159,M,18,20,02601,One Magic Christmas (1985),Drama|Fantasy,False
449820,1298,3388,3,974835355,M,35,6,33615,Harry and the Hendersons (1987),Comedy,False
420268,2456,3358,4,974179501,M,25,5,48103,Defending Your Life (1991),Comedy|Romance,False
367949,4116,1701,4,969162428,M,35,7,07040,Deconstructing Harry (1997),Comedy|Drama,False
277292,216,3176,3,976871202,M,45,13,52761,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,False
7948,5390,1197,3,960327023,M,1,0,78130,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance,False
620990,1298,2713,4,974787190,M,35,6,33615,Lake Placid (1999),Horror|Thriller,False
217858,2164,3702,4,974613050,M,35,0,95826,Mad Max (1979),Action|Sci-Fi,False
350045,1306,1573,5,975267505,M,25,3,64068,Face/Off (1997),Action|Sci-Fi|Thriller,False
228180,2372,2333,5,974676026,F,45,7,01602,Gods and Monsters (1998),Drama,False
983950,5074,1523,2,980996588,M,1,0,20132,"Truth or Consequences, N.M. (1997)",Action|Crime|Romance,False
279968,958,2013,4,975128383,M,35,2,48116,"Poseidon Adventure, The (1972)",Action|Adventure,False
923449,3401,2803,3,980115922,M,35,7,76109,"Pelican Brief, The (1993)",Thriller,False
95267,5015,3256,4,962595996,M,35,6,92672,Patriot Games (1992),Action|Thriller,False
903627,1101,2788,5,974926260,M,35,1,06417,And Now for Something Completely Different (1971),Comedy,False
168108,1609,780,3,974746837,F,35,9,06830,Independence Day (ID4) (1996),Action|Sci-Fi|War,False
878163,660,1797,4,976742868,M,45,16,70507,Everest (1998),Documentary,False
381989,2900,3481,5,971901813,M,18,12,95120,High Fidelity (2000),Comedy,False
183862,2424,1641,2,974232016,M,25,17,95035,"Full Monty, The (1997)",Comedy,False
102134,212,589,5,976903509,M,25,16,53714,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller,False
950974,4277,2113,4,965646792,M,35,16,98133,Graveyard Shift (1990),Horror|Thriller,False
257556,5636,2282,4,958967080,M,25,7,98102,Pecker (1998),Comedy|Drama,False
170998,1228,1784,4,975354120,M,25,1,94720,As Good As It Gets (1997),Comedy|Drama,False
826623,5996,3169,3,956873363,F,25,0,87114,"Falcon and the Snowman, The (1984)",Drama,False
39164,3299,2762,5,968035345,F,25,4,19119,"Sixth Sense, The (1999)",Thriller,False
726202,1680,473,1,974837960,M,25,20,95380,In the Army Now (1994),Comedy|War,False
968466,3372,1581,3,967604920,M,56,13,55118,Out to Sea (1997),Comedy,False
258894,651,2716,4,975705088,M,35,7,20895,Ghostbusters (1984),Comedy|Horror,False
520238,2641,1135,4,977460985,M,25,6,19428,Private Benjamin (1980),Comedy,False
951470,3526,742,3,967614314,M,35,2,62263-3004,Thinner (1996),Horror|Thriller,False
764518,4934,2059,3,962648461,F,25,0,55108,"Parent Trap, The (1998)",Children's|Drama,False
616385,1069,1805,4,974943558,M,25,20,98105,Wild Things (1998),Crime|Drama|Mystery|Thriller,False
22885,716,720,4,976500052,M,18,4,98188,Wallace & Gromit: The Best of Aardman Animation (1996),Animation,False
938684,2810,1605,3,973458532,F,1,10,64093,Excess Baggage (1997),Adventure|Romance,False
396132,531,3510,4,978560236,F,18,14,22206,Frequency (2000),Drama|Thriller,False
249678,1758,1046,5,974785149,F,25,0,33067-1400,Beautiful Thing (1996),Drama|Romance,False
333757,4750,3600,3,982160511,F,25,0,91107,Blue Hawaii (1961),Comedy|Musical,False
254978,3751,377,3,966130655,F,35,12,55555,Speed (1994),Action|Romance|Thriller,False
832606,5329,3712,3,960851199,F,25,5,91773,Soapdish (1991),Comedy,False
406398,2627,3751,3,988659536,M,25,1,06877,Chicken Run (2000),Animation|Children's|Comedy,False
27164,3380,527,4,967672828,M,50,0,20815,Schindler's List (1993),Drama|War,False
993238,4606,2063,5,964198500,F,1,10,90291,Seventh Heaven (Le Septi�me ciel) (1997),Drama|Romance,False
706835,3620,1468,3,972867613,M,25,7,94117,Booty Call (1997),Comedy|Romance,False
957840,3143,211,4,968988304,F,50,16,90272,"Browning Version, The (1994)",Drama,False
708573,256,1754,3,976677937,M,45,16,55076,Fallen (1998),Action|Mystery|Thriller,False
233565,3829,2770,3,965931966,F,25,1,22307,Bowfinger (1999),Comedy,False
50174,2899,1028,4,971919203,M,35,14,94133,Mary Poppins (1964),Children's|Comedy|Musical,False
873172,4556,366,1,965061502,M,45,16,55011,Wes Craven's New Nightmare (1994),Horror,False
389521,3246,1678,5,968307895,F,35,1,85258,"Joy Luck Club, The (1993)",Drama,False
441240,3051,596,4,971604008,M,18,17,94063,Pinocchio (1940),Animation|Children's,False
175123,5096,318,5,992032258,M,25,11,75206,"Shawshank Redemption, The (1994)",Drama,False
746982,3992,2410,4,965598957,M,25,4,32653,Rocky III (1982),Action|Drama,False
233849,5751,2770,4,958308497,F,1,0,14167,Bowfinger (1999),Comedy,False
789277,1530,471,5,985056355,M,25,4,53711,"Hudsucker Proxy, The (1994)",Comedy|Romance,False
56403,4451,3114,3,965087381,M,25,14,30101,Toy Story 2 (1999),Animation|Children's|Comedy,False
509428,3808,2000,4,965963190,M,25,7,60010,Lethal Weapon (1987),Action|Comedy|Crime|Drama,False
902298,4520,3919,3,990937554,M,25,4,45810,Hellraiser III: Hell on Earth (1992),Horror,False
818700,2986,2071,3,970811329,M,25,4,24060,And the Band Played On (1993),Drama,False
355388,2390,1393,4,974299783,F,25,6,33076,Jerry Maguire (1996),Drama|Romance,False
447790,5607,1278,4,959190928,M,18,4,11209,Young Frankenstein (1974),Comedy|Horror,False
619777,5831,2629,2,957887471,M,25,1,92120,"Love Letter, The (1999)",Comedy|Romance,False
607920,355,2273,4,1000769557,M,18,3,55107,Rush Hour (1998),Action|Thriller,False
337966,352,1007,4,976326199,M,18,4,60115,"Apple Dumpling Gang, The (1975)",Children's|Comedy|Western,False
775459,5728,1381,2,958474875,F,35,20,09824,Grease 2 (1982),Comedy|Musical|Romance,False
28855,5556,48,5,959443593,M,45,6,92103,Pocahontas (1995),Animation|Children's|Musical|Romance,False
784193,999,381,3,975363242,M,25,15,62558,When a Man Loves a Woman (1994),Drama,False
691550,710,2064,5,975571959,M,25,20,85207,Roger & Me (1989),Comedy|Documentary,False
187083,4375,104,4,966685635,F,25,5,40241,Happy Gilmore (1996),Comedy,False
275227,163,3020,4,977219410,M,18,4,85013,Falling Down (1993),Action|Drama,False
403920,5535,1356,3,959579612,M,25,15,94538,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi,False
86336,1034,902,2,974996952,F,35,1,82601,Breakfast at Tiffany's (1961),Drama|Romance,False
690378,1124,1407,3,974910026,M,25,2,60156,Scream (1996),Horror|Thriller,False
249675,1680,1046,4,974712668,M,25,20,95380,Beautiful Thing (1996),Drama|Romance,False
